W_03,W_03,W_02,W_02,W_02,W_02,W_02,W_02,W_03,W_03,W_02,W_03,W_03,W_02,W_03,W_03,W_03,W_03,W_02,W_02,W_03,W_03,W_03,W_02,W_02,W_03,W_03
W_02,1,1,1,1,1,1,1,W_03,W_03,1,M_1260,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,1,W_02
W_03,1,1,1,1,1,1,1,W_03,W_03,1,1,1,1,1,I_03,1,W_03,W_03,1,1,1,1,1,1,1,W_03
W_03,1,I_02,1,1,1,1,1,1,M_1259,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,W_03
W_02,1,1,1,1,1,1,1,W_03,W_03,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,I_03,1,1,W_03
W_03,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_03,W_03,1,1,1,1,1,1,1,W_03
W_03,W_03,W_03,W_02,1,W_03,W_02,W_02,W_03,W_03,W_02,W_03,W_03,W_02,W_02,W_02,W_03,W_02,W_02,W_02,W_02,W_03,1,W_02,W_03,W_02,W_03
W_02,W_03,W_03,W_02,5,W_02,W_03,W_03,W_03,W_03,W_02,W_03,W_03,W_02,W_03,W_03,W_03,W_02,W_02,W_03,W_02,W_03,M_1257,W_03,W_02,W_02,W_02
W_03,W_02,W_02,W_03,1,W_02,W_03,W_03,W_02,W_02,W_03,W_02,W_03,W_03,W_02,W_02,W_02,W_03,W_02,W_03,W_02,W_03,1,W_02,W_03,W_03,W_02
W_03,I_03,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_03,W_03,1,1,1,1,1,1,1,W_03
W_03,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_03,W_02,M_1258,1,1,1,1,1,1,W_02
W_02,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,W_03
W_02,1,1,1,1,1,1,1,W_03,W_03,1,1,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,I_01,W_03
W_02,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_03,W_03,1,1,1,1,1,1,1,W_03
W_03,W_03,W_02,W_03,1,W_02,W_03,W_02,W_02,W_02,W_03,W_02,W_03,W_03,W_03,W_03,W_02,W_02,W_02,W_02,W_02,W_03,1,W_02,W_03,W_03,W_03
W_02,W_03,W_03,W_02,1,W_03,W_02,W_03,W_02,W_02,W_02,W_03,W_02,W_03,W_03,W_02,W_02,W_02,W_03,W_03,W_02,W_02,3,W_03,W_03,W_02,W_02
W_02,W_03,W_02,W_02,1,W_02,W_03,W_02,W_03,W_03,W_03,W_03,W_02,W_02,W_03,W_03,W_02,W_03,W_02,W_02,W_02,W_02,1,W_02,W_02,W_02,W_02
W_03,1,1,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,1,W_02
W_03,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,1,W_02
W_03,1,15,1,11,1,1,1,1,M_1256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,W_03
W_03,I_00,1,1,1,1,1,1,W_03,W_02,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_03
W_03,1,1,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,1,W_02,W_03,1,1,1,1,1,1,1,W_03
W_03,W_02,W_03,W_03,W_03,W_03,W_03,W_03,W_03,W_02,W_03,W_03,W_02,W_02,W_03,W_02,W_02,W_02,W_03,W_02,W_03,W_03,W_02,W_03,W_03,W_02,W_03
