W_02,W_02,W_02,W_01,W_01,W_01,W_02,W_01,W_02,W_02,W_02,W_02,W_02,W_01,W_01,W_01,W_02,W_01,W_01,W_02,W_02,W_01,W_01,W_02,W_01,W_01,W_01
W_02,1,1,1,1,1,1,1,W_02,W_01,1,1,1,I_09,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01
W_02,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,W_01,W_02,1,14,1,1,1,1,1,W_01
W_02,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,I_03,1,1,1,1,1,W_02
W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01
W_02,1,1,1,1,1,1,15,W_02,W_01,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01
W_02,W_01,W_02,W_02,1,W_01,W_02,W_02,W_02,W_02,W_01,W_01,W_02,1,W_01,W_02,W_02,W_01,W_02,W_01,W_01,W_01,W_01,W_02,W_01,W_01,W_01
W_02,W_01,W_01,W_01,M_1088,W_01,W_02,W_01,W_01,W_01,W_01,W_02,W_01,5,W_01,W_02,W_01,W_01,W_02,W_02,W_02,W_02,W_02,W_01,W_02,W_02,W_02
W_01,W_02,W_02,W_01,1,W_02,W_02,W_02,W_01,W_01,W_02,W_02,W_02,1,W_01,W_02,W_01,W_02,W_02,W_01,W_02,W_02,W_02,W_02,W_02,W_01,W_01
W_01,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_02
W_02,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_02
W_02,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,1,M_1091,1,1,1,1,1,1,1,W_01
W_01,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,M_1092,1,W_01,W_01,1,I_02,I_03,1,1,1,1,W_02
W_02,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01
W_02,W_01,W_01,W_01,1,W_02,W_02,W_02,W_02,W_02,W_01,W_01,W_01,W_01,W_02,W_02,W_02,W_01,W_01,W_02,W_02,W_02,1,W_01,W_01,W_01,W_01
W_01,W_01,W_01,W_01,1,W_01,W_02,W_01,W_01,W_01,W_02,W_02,W_01,W_01,W_02,W_01,W_01,W_01,W_01,W_01,W_01,W_02,4,W_01,W_02,W_02,W_01
W_02,W_01,W_01,W_01,1,W_02,W_01,W_02,W_01,W_01,W_02,W_02,W_01,W_02,W_01,W_02,W_01,W_01,W_01,W_02,W_01,W_02,1,W_02,W_02,W_01,W_01
W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01
W_02,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01
W_01,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,M_1089,1,I_03,1,1,1,1,1,W_01
W_02,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01
W_01,1,1,1,I_00,1,1,1,W_01,W_01,1,1,1,I_01,1,1,1,W_01,W_02,1,1,1,1,M_1090,1,1,W_01
W_01,W_01,W_01,W_02,W_02,W_01,W_01,W_01,W_01,W_02,W_02,W_02,W_01,W_01,W_01,W_02,W_01,W_01,W_01,W_02,W_01,W_02,W_02,W_02,W_02,W_01,W_02
