W_02,W_02,W_02,W_01,W_01,W_02,W_01,W_01,W_01,W_01,W_02,W_01,W_02,W_02,W_02,W_02,W_02,W_01,W_02,W_02,W_01,W_02,W_02,W_02,W_02,W_01,W_01
W_02,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01
W_01,1,1,I_09,1,14,1,1,W_02,W_02,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,W_01
W_02,1,1,1,1,1,1,1,W_02,W_02,1,I_00,1,1,1,1,1,1,M_1712,1,1,1,11,1,1,1,W_01
W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01
W_01,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01,W_01,1,15,1,1,1,1,1,W_02
W_02,W_02,W_01,W_01,1,W_01,W_01,W_02,W_01,W_02,W_02,W_02,W_02,1,W_01,W_01,W_01,W_01,W_02,W_01,W_01,W_02,W_02,W_02,W_02,W_02,W_02
W_01,W_02,W_01,W_02,M_1714,W_02,W_01,W_02,W_02,W_01,W_02,W_02,W_02,M_1713,W_01,W_02,W_01,W_02,W_02,W_01,W_01,W_02,W_01,W_01,W_02,W_01,W_02
W_01,W_02,W_01,W_02,1,W_01,W_02,W_01,W_02,W_01,W_02,W_02,W_01,1,W_01,W_02,W_02,W_01,W_01,W_01,W_02,W_01,W_02,W_02,W_02,W_02,W_01
W_01,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_02
W_01,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_01
W_02,1,I_03,1,1,1,1,1,1,M_1716,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,W_02
W_01,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_02
W_02,1,1,1,1,1,1,1,W_02,W_01,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_01
W_02,M_1715,W_02,W_01,1,W_01,W_01,W_01,W_01,W_02,W_02,W_02,W_02,W_01,W_01,W_02,W_01,W_02,W_02,W_01,W_02,W_01,1,W_02,W_01,W_02,W_01
W_02,I_03,W_01,W_02,5,W_02,W_01,W_01,W_02,W_02,W_01,W_02,W_02,W_02,W_01,W_01,W_02,W_02,W_01,W_01,W_02,W_02,1,W_02,W_02,W_02,W_01
W_02,W_02,W_01,W_01,1,W_02,W_02,W_01,W_02,W_01,W_02,W_01,W_01,W_02,W_01,W_01,W_02,W_01,W_02,W_01,W_01,W_02,1,W_02,W_02,W_01,W_01
W_02,1,1,1,1,1,1,1,W_01,W_01,1,I_03,1,1,1,1,1,W_01,W_02,1,1,1,I_01,1,I_03,1,W_01
W_01,1,1,1,1,1,1,1,W_02,W_02,1,I_02,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_01
W_01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,W_02
W_01,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,W_01,W_02,1,1,1,1,1,1,1,W_02
W_01,1,1,1,1,1,1,1,W_01,W_01,1,1,1,1,1,1,1,W_02,W_02,1,1,1,1,1,1,1,W_01
W_02,W_01,W_01,W_01,W_02,W_01,W_02,W_02,W_02,W_02,W_01,W_02,W_02,W_01,W_01,W_01,W_01,W_01,W_02,W_01,W_01,W_02,W_02,W_01,W_01,W_01,W_02
